Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct
People actually eat pizza?,surprised,"Customer :None of it! People need to stay away from that stuff.
Agent :",surprised,surprised,disgusted,"REASONING: The rhetorical question conveys revulsion and disbelief toward pizza, with negative evaluation and a desire to reject/avoid the food. Valence is negative, arousal is moderate, and control is slight (rejection).

VAD_Estimate: [V: -0.60, A: +0.35, D: +0.10]
EMOTION: disgusted",[-0.6   0.35  0.1 ],0.7178439941937246,True,False
I once won an award for writing a poem in a competition I didn't enter.,surprised,"Customer :It was when I was still a young teen, my teacher entered the poem into a competition without my knowledge.
Agent :",surprised,surprised,joyful,"REASONING: Winning an award is a positive, rewarding achievement that brings elation and pride; the unexpected aspect adds excitement but does not override the dominant happiness.
VAD_Estimate: [V: +0.80, A: +0.55, D: +0.40]
EMOTION: joyful",[0.8  0.55 0.4 ],0.9671090941563936,True,False
"Been making a lot of money off of my hobby lately. I think this thing might take off and I can quit my day job... I had no idea that would happen, or that people would enjoy my work enough to do that.",surprised,"Customer :That is awesome!  What kind of boats do you make?
Agent :",surprised,surprised,joyful,"REASONING: The situation is a positive, unexpected success that brings excitement and hopeful anticipation about the future. There is high pleasure, elevated arousal/energy, and a strong sense of empowerment from the hobby becoming profitable.
VAD_Estimate: [V: +0.80, A: +0.65, D: +0.40]
EMOTION: joyful",[0.8  0.65 0.4 ],0.9598437372822725,True,False
I was so excited in a unexpected way when my brother came to my graduation. I did not expect him,surprised,"Customer :That's cool. How long has it been?
Agent :",surprised,surprised,joyful,"REASONING: The event is clearly positive and the speaker explicitly says ""excited,"" so the dominant emotion is joy. Valence is highly positive, arousal is elevated due to unexpectedness and excitement, and dominance reflects a sense of empowered happiness.
VAD_Estimate: [V: +0.76, A: +0.65, D: +0.35]
EMOTION: joyful",[0.76 0.65 0.35],0.8991106717195609,True,False
I got hit by a bus once. I really wasn't expecting it to come out of nowhere.,surprised,"Customer :A bus hit my car once. It came out of nowhere!
Agent :",surprised,surprised,afraid,"REASONING: A bus striking someone is a sudden, life-threatening event with no intentional agent to blame, triggering helplessness and fear more than mere surprise. The event is strongly negative, highly arousing, and leaves the person feeling vulnerable with little control.

VAD_Estimate: [V: -0.70, A: +0.65, D: -0.50]

EMOTION: afraid",[-0.7   0.65 -0.5 ],0.7920227269466451,True,False
"My van did such a good job on a 5 hour trip lately, I had a doubt it'd make it because it's been breaking lately.",surprised,"Customer :Yeah I felt so relieved and kind of shocked after I got to my destination.
Agent :",surprised,surprised,afraid,"REASONING: The speaker felt doubtful and worried that the van would break down during the trip because of its recent mechanical issues. This is unpleasant, mentally activating, and involves a sense of vulnerability about whether the trip would succeed.
VAD_Estimate: [V: -0.55, A: +0.55, D: -0.40]
EMOTION: afraid",[-0.55  0.55 -0.4 ],0.6243396511515187,True,False
My birthday was last week. My parents and best friend organized a whole trip to Miami for us without telling me a thing along the way!,surprised,"Customer :It really was a total shock. I hadn't been expecting that at all!
Agent :",surprised,surprised,joyful,"REASONING: The event is clearly positive and personally meaningful—a surprise birthday trip with loved ones—producing high pleasure, high excitement, and a strong sense of being cared for and empowered. This aligns closest with joyful.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.40]
EMOTION: joyful",[0.8 0.6 0.4],0.9621850133939939,True,False
One year for my birthday I had gone to my moms for a visit by myself without my fiance. When I got home and walked the door I was greeted by a golden retriever puppy!,surprised,"Customer :One birthday I could not believe my eyes!
Agent :",surprised,surprised,joyful,"REASONING: The surprise of receiving a golden retriever puppy is a clearly positive, exciting event that evokes delight, warmth, and happiness. Valence is strongly positive, arousal is elevated, and control/empowerment is moderately positive.
VAD_Estimate: [V: +0.82, A: +0.58, D: +0.32]
EMOTION: joyful",[0.82 0.58 0.32],0.9396807968666806,True,False
My friend broke up with his girlfriend of 10 years after she lost a lot of weight.,surprised,"Customer :My friend broke up with his girlfriend of 10 years after she lost a lot of weight.
Agent :",surprised,surprised,angry,"REASONING: The speaker describes a friend’s blameworthy action—ending a 10-year relationship after a major physical change—which likely triggers frustration and moral disapproval. There is a clear specific cause and no revulsion or life-threatening fear, so anger fits best.
VAD_Estimate: [V: -0.60, A: +0.55, D: +0.25]
EMOTION: angry",[-0.6   0.55  0.25],0.7202777242147643,True,False
The car in front of me crashed when i was on the road today,surprised,"Customer :yea i had to
Agent :",surprised,surprised,afraid,"REASONING: Witnessing a car crash is a sudden, dangerous event with no clear agent to blame, evoking helplessness and alarm rather than anger. The experience is strongly negative, highly arousing, and leaves the speaker vulnerable and out of control.
VAD_Estimate: [V: -0.70, A: +0.65, D: -0.50]
EMOTION: afraid",[-0.7   0.65 -0.5 ],0.7920227269466451,True,False
"My van did such a good job on a 5 hour trip lately, I had a doubt it'd make it because it's been breaking lately.",surprised,"Customer :My van did a really good job on a pretty long, 5 hour trip lately. I was doubting it'll make it because I've had problems with it for a while.
Agent :",surprised,surprised,joyful,"REASONING: The van successfully completed a long trip despite recent breakdowns, so the outcome is positive and satisfying. The prior doubt adds mild relief, but the dominant feeling is contentment and appreciation rather than fear or anger.
VAD_Estimate: [V: +0.65, A: +0.35, D: +0.30]
EMOTION: joyful",[0.65 0.35 0.3 ],0.8424962907930219,True,False
"Yesterday in the mall I met a friend I had not seen in years and she was buying the same shirt as me, And it was in a small town were I recently moved.",surprised,"Customer :I was in the mall yesterday, here in the small town where I moved las month,  when I met a school frien I hadn't seen in years.
Agent :",surprised,surprised,joyful,"REASONING: Reuniting with an old friend and sharing a coincidental purchase is a pleasant, uplifting experience with moderate excitement and positive connection, rather than fear, sadness, or pure shock.
VAD_Estimate: [V: +0.75, A: +0.55, D: +0.30]
EMOTION: joyful",[0.75 0.55 0.3 ],0.8728115489611717,True,False
Met my friend way back from elementary school. She grew up to be a hottie!,surprised,"Customer :Met my friend way back from elementary school. She grew up to be a hottie!
Agent :",surprised,surprised,joyful,"REASONING: The situation is positive and exciting, with a sense of pleasant surprise and attraction; arousal is elevated, and the speaker feels confident and pleased. This aligns most closely with joy rather than fear, sadness, anger, disgust, or pure surprise.
VAD_Estimate: [V: +0.70, A: +0.55, D: +0.30]
EMOTION: joyful",[0.7  0.55 0.3 ],0.8302409288875127,True,False
"I got a random box of diapers the other day, the size and brand that my son wears. It was just delivered to my house and had no return address or anything. I don't know who sent them but it was very nice of them!",surprised,"Customer :I got a random box of diapers the other day, the size and brand that my son wears. It was just delivered to my house and had no return address or anything. I don't know who sent them but it was very nice of them!
Agent :",surprised,surprised,joyful,"REASONING: The situation is clearly positive and kind; the randomness adds mild surprise, but the dominant felt emotion is appreciation and warmth. Valence is strongly positive, arousal is moderately elevated, and dominance is positive because the gesture feels supportive and uplifting.
VAD_Estimate: [V: +0.75, A: +0.45, D: +0.30]
EMOTION: joyful",[0.75 0.45 0.3 ],0.8920762299265685,True,False
"Been making a lot of money off of my hobby lately. I think this thing might take off and I can quit my day job... I had no idea that would happen, or that people would enjoy my work enough to do that.",surprised,"Customer :What kind of hobby do you have?
Agent :",surprised,surprised,joyful,"REASONING: The situation describes unexpected but clearly positive success, with high pleasure from making money and recognition, high arousal from excitement about possibly quitting the day job, and a sense of empowerment about the future. The dominant affective tone is elation rather than neutral shock.

VAD_Estimate: [V: +0.80, A: +0.65, D: +0.40]

EMOTION: joyful",[0.8  0.65 0.4 ],0.9598437372822725,True,False
"I got a random box of diapers the other day, the size and brand that my son wears. It was just delivered to my house and had no return address or anything. I don't know who sent them but it was very nice of them!",surprised,"Customer :I have no idea, I asked anyone I thought might have done it but everyone said it wasn't them.
Agent :",surprised,surprised,joyful,"REASONING: The situation is unexpected but clearly positive and kind, with the speaker expressing appreciation rather than confusion or fear. This creates pleasant, moderately activating feelings and a mild sense of warmth/control → joyful.
VAD_Estimate: [V: +0.70, A: +0.40, D: +0.20]
EMOTION: joyful",[0.7 0.4 0.2],0.8196340646898468,True,False
I just moved into my first house by myself. I haven't had time to clean or unpack. My mom came over while I was at work and she cleaned and unpacked the entire house!,surprised,"Customer :My mom knew I was stressed so she came and unpacked and cleaned the whole house while I was at work so that I would see it when I got home.
Agent :",surprised,surprised,joyful,"REASONING: The situation is clearly positive and heartwarming—an unexpected, generous act of help from the mother creates gratitude and happiness rather than distress or fear. Valence is strongly positive, arousal is moderately high from pleasant surprise, and dominance reflects a warm, empowered feeling.
VAD_Estimate: [V: +0.80, A: +0.55, D: +0.30]
EMOTION: joyful",[0.8  0.55 0.3 ],0.9161331780914825,True,False
"I was visiting home in Illinois with my family, when all of a sudden there was a knock at the door. It was my best friend who lived 3 hours away from my parents! I was shocked and so happy!",surprised,"Customer :I loved getting to see my best friend unexpectedly, I never get enough time with her. I cherished every minute!
Agent :",surprised,surprised,joyful,"REASONING: The event is clearly positive and includes an explicit happiness word (“so happy”), so even though there is surprise, joy is the dominant emotion. Valence is strongly positive, arousal is high from the unexpected visit, and dominance is moderate/empowered.
VAD_Estimate: [V: +0.80, A: +0.65, D: +0.35]
EMOTION: joyful",[0.8  0.65 0.35],0.9331666517830564,True,False
Was invited to a friends house after work.  After he let me in he took me to the back yard where there was a bunch of people.  It was party for my wife telling me we were haveing our first baby.,surprised,"Customer :Yay!!! Congrats! That's so exciting, i'm really happy for you
Agent :",surprised,surprised,joyful,"REASONING: Positive life-changing announcement with a celebratory party; high pleasure and excitement, with a strong sense of hope and empowerment. Although unexpected, the dominant emotion is joy.
VAD_Estimate: [V: +0.80, A: +0.65, D: +0.40]
EMOTION: joyful",[0.8  0.65 0.4 ],0.9598437372822725,True,False
I was feeling ill most of the month and discovered I am pregnant!,surprised,"Customer :I was feeling ill most of the month and discovered I am pregnant!
Agent :",surprised,surprised,joyful,"REASONING: The discovery of pregnancy is framed as positive and exciting, with no fear or sadness indicated; the relief and happiness at understanding the illness elevate valence, arousal, and sense of hopeful control.
VAD_Estimate: [V: +0.78, A: +0.55, D: +0.35]
EMOTION: joyful",[0.78 0.55 0.35],0.9236882591004392,True,False
"About a month ago, I went and got my mail like I always do, and there was a weird looking envalope that looked like a check. I figured it was bogus and set it on the counter. My fiance got home and opened it and said it was not bogus, it was actually a settlement check for $500 from a company I worked for 5 years ago that did not comp overtime correctly!",surprised,"Customer :So I get bogus mail all the time including fake checks and all that jazz. Anyway, I thought one I got the other day was bogus too and left it on my counter.
Agent :",surprised,surprised,joyful,"REASONING: The situation is clearly positive—an unexpected $500 settlement is a pleasant financial gain. The discovery creates moderate-high arousal, but the positive outcome and sense of reward elevate valence and dominance, aligning closest with joy rather than neutral surprise.
VAD_Estimate: [V: +0.70, A: +0.55, D: +0.30]
EMOTION: joyful",[0.7  0.55 0.3 ],0.8302409288875127,True,False
"I took a calculus test and thought that I aced it. Instead, contrary to what I thought, I failed it hard.",surprised,"Customer :Did you passed the test?
Agent :",surprised,surprised,sad,"REASONING: The failed exam after expecting success creates a negative, disappointing outcome. The dominant feeling is dejection and deflation rather than active anger or fear, with low energy and reduced sense of control.
VAD_Estimate: [V: -0.65, A: -0.20, D: -0.35]
EMOTION: sad",[-0.65 -0.2  -0.35],1.108061370141564,True,False
Today is my birthday and when I walked in the door all my friends jumped out and yelled surprise! It was amazing!,surprised,"Customer :It was at my house, when I walked in the door this afternoon they all jumped out and yelled ""SURPRISE!""
Agent :",surprised,surprised,joyful,"REASONING: Positive, exciting birthday surprise with friends evokes strong pleasure, high arousal, and a sense of social connection/empowerment. The word “amazing” signals joy rather than neutral surprise.
VAD_Estimate: [V: +0.85, A: +0.75, D: +0.40]
EMOTION: joyful",[0.85 0.75 0.4 ],1.0048880534666536,True,False
I unexpectedly ran into a snake while walking in my yard a few days ago.,surprised,"Customer :What happened?
Agent :",surprised,surprised,afraid,"REASONING: Running into a snake unexpectedly is a sudden, potentially threatening event with no clear human target to blame, triggering alarm and vulnerability. This yields negative valence, high arousal, and low dominance, consistent with fear.
VAD_Estimate: [V: -0.70, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.7   0.6  -0.45],0.7728518616138541,True,False
My friends threw a huge surprise party for me the other day. I was so shocked and happy.,surprised,"Customer :That's so nice of them. Was it your birthday?
Agent :",surprised,surprised,joyful,"REASONING: The speaker explicitly says “happy,” and the surprise party is a clearly positive event, so joy dominates despite the shock. Valence is strongly positive, arousal is high from the surprise celebration, and dominance is positive from feeling valued.
VAD_Estimate: [V: +0.75, A: +0.65, D: +0.35]
EMOTION: joyful",[0.75 0.65 0.35],0.8906739021662192,True,False
My friend told me that she has a crush on me.,surprised,"Customer :I don't know yet. Kinda need some time to process this.
Agent :",surprised,surprised,joyful,"REASONING: A friend revealing a crush is a positive and exciting social event, likely causing happiness and elation rather than fear or sadness. Valence is positive, arousal is elevated, and dominance reflects confidence/empowerment.
VAD_Estimate: [V: +0.75, A: +0.55, D: +0.30]
EMOTION: joyful",[0.75 0.55 0.3 ],0.8728115489611717,True,False
"My brother usually doesn't do anything for me unless asked. After 3 decades, he actually took me out for my birthday.",surprised,"Customer :MY brothers are the same way. At least yours ginally came around.
Agent :",surprised,surprised,joyful,"REASONING: The event is clearly positive and meaningful—after decades of neglect, the brother’s thoughtful gesture creates warmth, appreciation, and happiness. The mild surprise from “actually” adds pleasant excitement but does not override the dominant joyful reaction.
VAD_Estimate: [V: +0.75, A: +0.45, D: +0.30]
EMOTION: joyful",[0.75 0.45 0.3 ],0.8920762299265685,True,False
"My wife told me she had a surprise for me the other day.  Turns out she was pregnant, and we weren't reallllyy trying",surprised,"Customer :My wife told me she had some news for me the other day, she wanted to tell me she was pregnant.
Agent :",surprised,surprised,joyful,"REASONING: The discovery of an unexpected pregnancy is a positive life event, generating excitement and happiness rather than fear or neutral shock. Valence is strongly positive, arousal is elevated due to the surprise, and dominance is moderately positive as the couple feels empowered by this new chapter.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.35]
EMOTION: joyful",[0.8  0.6  0.35],0.9355746896961248,True,False
I bought a lottery ticket and won a prize. I never win so this was unexpected.,surprised,"Customer :I could not help myself I told everyone.
Agent :",surprised,Surprised,joyful,"REASONING: Winning a lottery prize is a clearly positive, exciting event that creates elation and a sense of good fortune; the mention of it being unexpected highlights surprise but does not override the dominant positive emotion.
VAD_Estimate: [V: +0.85, A: +0.70, D: +0.45]
EMOTION: joyful",[0.85 0.7  0.45],1.029465880930495,True,False
I went out to get the paper this morning and saw a cougar in my yard.  I almost dropped my coffee mug.,surprised,"Customer :I am fine now, but I do not like being startled that early in the morning.
Agent :",surprised,surprised,afraid,"REASONING: Seeing a cougar in the yard is an unexpected, potentially life-threatening situation that triggers immediate alarm and vulnerability rather than anger or joy. High negative arousal with low control fits fear.
VAD_Estimate: [V: -0.70, A: +0.65, D: -0.45]
EMOTION: afraid",[-0.7   0.65 -0.45],0.7699350621968063,True,False
"I took a university test that I was sure I was going to fail, and somehow I got a B on it.",surprised,"Customer :Great job!
Agent :",surprised,surprised,joyful,"REASONING: The unexpected B after expecting failure is clearly positive and likely evokes relief and happiness rather than fear or sadness. Moderately high arousal comes from the pleasant surprise, with a renewed sense of control from passing the test.
VAD_Estimate: [V: +0.70, A: +0.50, D: +0.30]
EMOTION: joyful",[0.7 0.5 0.3],0.8389278872465737,True,False
I'm getting a promotion that I didn't expect in Feb.,surprised,"Customer :Yep, and it's a 25% raise too.
Agent :",surprised,surprised,joyful,"REASONING: The promotion is a clearly positive and rewarding career event, producing pleasure, excitement, and a strong sense of accomplishment/control despite being unexpected.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.45]
EMOTION: joyful",[0.8  0.6  0.45],0.9906058752097124,True,False
My son showed up at our door one day. He is in the Army and stationed in different state.,surprised,"Customer :Yes! I was so surprised! And happy
Agent :",surprised,surprised,joyful,"REASONING: The unexpected appearance of a deployed son is a highly positive reunion, eliciting elation and warmth rather than fear or sadness. The surprise element raises arousal, but the dominant feeling is joy and empowerment from the loved one’s presence.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.30]
EMOTION: joyful",[0.8 0.6 0.3],0.9109335870413386,True,False
I encountered a situation that was unexpected. I found out that my coworker was actually stealing from the company. They haven't been caught though.,surprised,"Customer :They are embezzling moderate sums of money.
Agent :",surprised,surprised,angry,"REASONING: The discovery of a coworker stealing is a negative event with a clear target to blame, producing irritation and moral outrage rather than helplessness or revulsion. This fits moderate-to-high arousal and assertive control, closest to anger.
VAD_Estimate: [V: -0.51, A: +0.59, D: +0.25]
EMOTION: angry",[-0.51  0.59  0.25],0.6410148204214938,True,False
"I had a baby last month. We were planning on spending the time privately as a family, just my husband and I. Suddenly our grandmother showed up at the hospital with a plan to stay with us for the week to help out.",surprised,"Customer :It was a good thing ultimately but a bit of a stressful surprise because we had not prepared to have guests. It was still really nice of her and she did help make us some yummy food and help me get rest.
Agent :",surprised,surprised,angry,"REASONING: The grandmother’s unsolicited plan to stay intrudes on the couple’s desire for private family time, producing displeasure and irritation at a specific person. The sudden arrival raises arousal, and the clear target for blame gives a moderately assertive sense of control rather than helplessness or mere surprise.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.6721606950722424,True,False
"There's been a large number of bats flying on my property this summer. They keep showing up in the craziest of places, like one got into my sunroom and has been living there for a few weeks.",surprised,"Customer :Oh wow that is interesting. I assume he leaves at night to go eat, since he's still alive.
Agent :",surprised,surprised,angry,"REASONING: The situation describes an ongoing nuisance with bats invading the property and living in the sunroom, causing frustration and irritation rather than terror or physical disgust. There is a clear unwanted cause and an implied desire to deal with it, so the emotion is best captured by anger with negative valence, moderately high arousal, and assertive control.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.6525335240430181,True,False
My friends threw me a surprise party yesterday. I was so shocked and happy.,surprised,"Customer :My friends threw me a surprise party yesterday.
Agent :",surprised,surprised,joyful,"REASONING: The event is positive and the speaker explicitly says “happy,” which anchors a pleasant, high-arousal, empowered feeling. The “shocked” element reflects unexpectedness, but the dominant valence is strongly positive rather than neutral.
VAD_Estimate: [V: +0.72, A: +0.65, D: +0.30]
EMOTION: joyful",[0.72 0.65 0.3 ],0.8388682852510279,True,False
My friends threw me a surprise birthday party. I was so shocked and happy.,surprised,"Customer :Did you have fun
Agent :",surprised,surprised,joyful,"REASONING: The event is positive and the speaker explicitly says “happy,” which makes joy the primary emotion; the surprise aspect raises arousal but does not override the explicit happiness.  
VAD_Estimate: [V: +0.80, A: +0.65, D: +0.40]  
EMOTION: joyful",[0.8  0.65 0.4 ],0.9598437372822725,True,False
I got a really high score on my last exam despite not studying enough.,surprised,"Customer :So I just saw I got a high score on my last test despite not studying enough (or so I thought).
Agent :",surprised,surprised,joyful,"REASONING: The situation is clearly positive because the speaker received a high score, which likely brings happiness and pride. The phrase “despite not studying enough” adds mild surprise, but the dominant emotional tone is positive achievement rather than neutral shock.
VAD_Estimate: [V: +0.75, A: +0.55, D: +0.40]
EMOTION: joyful",[0.75 0.55 0.4 ],0.9261749294814668,True,False
I cant believe I didnt get that job I thought I nailed the interview,surprised,"Customer :I had an interview last week that I thought I did really good on
Agent :",surprised,surprised,sad,"REASONING: The job rejection is an unpleasant outcome that lowers the speaker’s sense of control and triggers disappointment/dejection rather than active anger or fear. The “can’t believe” phrasing adds disbelief, but the core feeling is deflated sadness.

VAD_Estimate: [V: -0.60, A: -0.20, D: -0.35]
EMOTION: sad",[-0.6  -0.2  -0.35],1.079490620616965,True,False
A friend that I had during college came to visit me last week. I was not expecting him to contact. It has been at least ten years that we didn't see each other.,surprised,"Customer :Wow that's been a long time. Did you two have a good time together?
Agent :",surprised,surprised,joyful,"REASONING: The unexpected visit from an old college friend after ten years is a positive, uplifting event; the surprise raises arousal, but the dominant feeling is warm happiness and connection, with a sense of social empowerment.
VAD_Estimate: [V: +0.75, A: +0.60, D: +0.35]
EMOTION: joyful",[0.75 0.6  0.35],0.8931965069345044,True,False
"My in-laws just suddenly showed up yesterday and said they were staying for the week.  I had no warning at all but I guess they were trying to make it fun, ha ha.",surprised,"Customer :Oh no! I would have a heart attack! Are you able to take time away from life so unexpectedly to spend time with them?
Agent :",surprised,surprised,angry,"REASONING: The in-laws’ sudden, unannounced visit is an unwanted imposition, and the sarcastic “ha ha” signals irritation and annoyance at being put in this situation. This is a negative, moderately high-arousal reaction directed at specific people, so anger fits best.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.6635510530471639,True,False
My buddy called me the other day to come over to help him lift something.,surprised,"Customer :My buddy called me the other day and had me come over to help him lift something.
Agent :",surprised,surprised,joyful,"REASONING: The situation is a friendly, low-conflict request from a buddy, which carries mildly positive social warmth and a sense of being helpful. Valence is positive, arousal is moderate, and the speaker has a comfortable sense of control.
VAD_Estimate: [V: +0.60, A: +0.40, D: +0.35]
EMOTION: joyful",[0.6  0.4  0.35],0.8144323176298937,True,False
My parents planned a party behind my back.,surprised,"Customer :yea I was so surprised, it went well, except the part where they invited my ex! 
Agent :",surprised,surprised,angry,"REASONING: The secrecy and betrayal implied by “behind my back” creates frustration and resentment, with moderate-to-high arousal and a sense of assertive irritation rather than helplessness or revulsion.
VAD_Estimate: [V: -0.50, A: +0.55, D: +0.20]
EMOTION: angry",[-0.5   0.55  0.2 ],0.6109828148156051,True,False
I woke this morning to my cat literally on top of me with his face right in my face staring at me like he wanted something. I got up and saw that I did indeed forget to feed him last night. Little bugger thought he would catch me off guard.,surprised,"Customer :Haha. That would have scared me so much.
Agent :",surprised,surprised,joyful,"REASONING: The speaker wakes to a mildly startling situation but interprets it with affectionate amusement (“little bugger”), so the overall feeling is positive and playful rather than fearful or angry.
VAD_Estimate: [V: +0.65, A: +0.40, D: +0.30]
EMOTION: joyful",[0.65 0.4  0.3 ],0.8248030067840442,True,False
A girl kissed me,surprised,"Customer :She walked up to me on the street and gave me a kiss
Agent :",surprised,surprised,joyful,"REASONING: Being kissed by a girl is a positive, pleasant experience that suggests happiness and excitement, with moderate feelings of being desired and valued. The absence of explicit surprise or fear words supports a clear joyful interpretation.
VAD_Estimate: [V: +0.80, A: +0.55, D: +0.30]
EMOTION: joyful",[0.8  0.55 0.3 ],0.9161331780914825,True,False
My cousin whom i did see for years grew up so tall. He is not a foot more than me. I used to tease him as shorty,surprised,"Customer :it was fun though in family. I was pleasantly surprised he grew a foot more than me
Agent :",surprised,surprised,joyful,"REASONING: Seeing a cousin after years and playfully noticing how much he has grown is a warm, positive, and mildly amusing moment. The pleasant reunion and teasing tone make joy the dominant emotion, not shock or fear.

VAD_Estimate: [V: +0.70, A: +0.50, D: +0.35]
EMOTION: joyful",[0.7  0.5  0.35],0.8656211642514292,True,False
I received a random package in the mail today... it was a late birthday gift!,surprised,"Customer :I received a random package in the mail today... it was a late birthday gift!
Agent :",surprised,surprised,joyful,"REASONING: Receiving an unexpected late birthday gift is clearly positive and elicits pleasant excitement and appreciation, rather than confusion or fear. Valence is strongly positive, arousal is moderately high, and there is a sense of warmth and empowerment.
VAD_Estimate: [V: +0.75, A: +0.55, D: +0.35]
EMOTION: joyful",[0.75 0.55 0.35],0.8984987479123162,True,False
My birthday was last week. My parents and best friend organized a whole trip to Miami for us without telling me a thing along the way!,surprised,"Customer :I celebrated my birthday last week. My parents had been working behind my back with my best friend in order to set up a trip to Miami for the two of us!
Agent :",surprised,surprised,joyful,"REASONING: The surprise is a positive, exciting birthday gift rather than a threat, so valence is strongly positive and arousal is high; the speaker feels celebrated and empowered, leading to moderate dominance. This matches joyful more than neutral-surprised.
VAD_Estimate: [V: +0.85, A: +0.65, D: +0.35]
EMOTION: joyful",[0.85 0.65 0.35],0.9763708311906905,True,False
My friend hit a hole in one during only his second round of golf,surprised,"Customer :Ha!  Me too.  And I have been playing golf for years.  I thought my eyes were playing tricks on me when I saw the ball go in!
Agent :",surprised,surprised,joyful,"REASONING: This is a clearly positive event, with high pleasure and excitement from a rare achievement, plus a sense of shared pride and empowerment.
VAD_Estimate: [V: +0.75, A: +0.55, D: +0.30]
EMOTION: joyful",[0.75 0.55 0.3 ],0.8728115489611717,True,False
When i was younger i wanted a gamecube for my birthday. On my birthday my parents told me to clean the bathroom. Ended up in the bathroom was a gamecube with 4 games.,surprised,"Customer :Man the first ever console i owned personally was a gamecube. Was so surprised getting it was funny what my parents did.
Agent :",surprised,surprised,joyful,"REASONING: The event is clearly positive—the speaker receives the highly desired GameCube with four games, creating happiness and excitement despite the unexpected discovery. Valence is strongly positive, arousal is high due to the surprise, and dominance is moderately positive because the outcome fulfills their wish.

VAD_Estimate: [V: +0.80, A: +0.65, D: +0.35]
EMOTION: joyful",[0.8  0.65 0.35],0.9331666517830564,True,False
My birthday was last week and I thought everyone had forgot. No one called me or said anything when they saw me. When I got home that evening all my friends and family were there with a cake and presents.,surprised,"Customer :Last week was my birthday and I thought that everyone forgot about it.
Agent :",surprised,surprised,joyful,"REASONING: The emotion felt during the surprise party is overwhelmingly positive—seeing friends and family with cake and presents creates joy and warmth, with high arousal and a strong sense of social connection/empowerment. Any surprise is secondary to the clearly positive celebration.
VAD_Estimate: [V: +0.80, A: +0.65, D: +0.40]
EMOTION: joyful",[0.8  0.65 0.4 ],0.9598437372822725,True,False
There were 6 kittens in front of my doorstep this morning.,surprised,"Customer :Yep. Let's see how it goes. If not, I could always find a good home for them.
Agent :",surprised,surprised,joyful,"REASONING: Finding kittens at the doorstep is a pleasant, heartwarming surprise with positive valence; the delight and warmth of seeing cute animals outweigh any startle effect, producing moderate-to-high arousal and a sense of uplifted control.
VAD_Estimate: [V: +0.70, A: +0.45, D: +0.30]
EMOTION: joyful",[0.7  0.45 0.3 ],0.8504704580407246,True,False
"My brother usually doesn't do anything for me unless asked. After 3 decades, he actually took me out for my birthday.",surprised,"Customer :haha siblings! How many brothers do you have?
Agent :",surprised,surprised,joyful,"REASONING: The event is positive and meaningful, with appreciation and warmth; the unexpectedness adds pleasant surprise, but the dominant emotion is happiness and feeling valued. Valence is strongly positive, arousal moderately high, and dominance moderate due to the affirming social gesture.
VAD_Estimate: [V: +0.80, A: +0.55, D: +0.30]
EMOTION: joyful",[0.8  0.55 0.3 ],0.9161331780914825,True,False
I was underprepared for a job interview and I actually got the job still,surprised,"Customer :I walked into a job interview unprepared, I was actually given the job days later which was a blessing
Agent :",surprised,surprised,joyful,"REASONING: The outcome is positive and personally significant—the speaker received a job offer despite being underprepared. This likely produces pleasure, excitement, and a sense of empowerment, so the emotion is closest to joy even though the word “actually” suggests mild surprise.

VAD_Estimate: [V: +0.80, A: +0.60, D: +0.40]
EMOTION: joyful",[0.8 0.6 0.4],0.9621850133939939,True,False
I won a  bet for $50 I had forgotten all about.,surprised,"Customer :Perfect. Must have been a nice surprise.
Agent :",surprised,surprised,joyful,"REASONING: Winning money unexpectedly is a clearly positive event that produces pleasure and excitement, with a sense of good fortune and empowerment rather than fear or sadness. The surprise element is present, but the dominant feeling is positive joy.
VAD_Estimate: [V: +0.70, A: +0.55, D: +0.30]
EMOTION: joyful",[0.7  0.55 0.3 ],0.8302409288875127,True,False
My friend asked me to get ready for her birthday party. I told her that I was unable to attend the party. She get sad about it. But I went to her home in the midnight to wish her.,surprised,"Customer :I unable to attend my friend's birthday party. 
Agent :",surprised,surprised,joyful,"REASONING: The speaker takes a proactive, caring action by visiting their friend at midnight, which reflects positive feelings, warm excitement, and personal agency. This aligns with high pleasantness, moderate arousal, and a sense of control.
VAD_Estimate: [V: +0.70, A: +0.40, D: +0.30]
EMOTION: joyful",[0.7 0.4 0.3],0.8647543003651383,True,False
