Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct,true_macro_3d,baseline_macro_3d,theory_macro_3d,baseline_vad_error,theory_vad_error
It's expected that I will get a raise,surprised,"Customer :I brought the biggest clients for 2 years in a row :)
Agent :",joyful,joyful,joyful,"REASONING: The situation is positive because a raise is desirable, and the expectedness creates a calm, confident sense of control rather than high-arousal excitement. This aligns most closely with joyful among the given prototypes.
VAD_Estimate: [V: +0.55, A: +0.15, D: +0.40]
EMOTION: joyful",[0.55 0.15 0.4 ],0.9240129869217207,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
My husband shocked me when he bought me a new kitten for my birthday. He knows I've been wanting one for quite some time.,surprised,"Customer :My husband shocked me when he bought me a new kitten for my birthday! It is so cute!
Agent :",joyful,joyful,surprised,"REASONING: The explicit word “shocked” signals surprise; although the event is positive and desired, the dominant reaction is delighted disbelief rather than sustained joy. Valence is positive but moderate, arousal is high due to unexpectedness, and dominance is slightly low because the gift took the speaker by surprise.
VAD_Estimate: [V: +0.45, A: +0.72, D: -0.10]
EMOTION: surprised",[ 0.45  0.72 -0.1 ],0.45376205218153715,False,True,Neutral_High_Moderate,Positive_High_Dominant,Neutral_High_Moderate,0.9187491496594705,0.0
Looking back at the music I've done in the past 6 months it's pretty amazing to see how much better I've gotten in such a short period of time.,surprised,"Customer :I write mainly hip hop lyrics.  Not the dumb commercial trap rap, more introspective stuff 
Agent :",joyful,joyful,joyful,"REASONING: The reflection on personal musical improvement is positive and rewarding, producing pride, pleasure, and a sense of accomplishment with moderate excitement and confidence.
VAD_Estimate: [V: +0.80, A: +0.50, D: +0.45]
EMOTION: joyful",[0.8  0.5  0.45],1.0026464980241043,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
Last year on my birthday I really wanted to get a new gaming system. I didn't think I would get it but my parents had it wrapped with the rest of my gifts!,surprised,"Customer :ooooh what was it , and how did it make you feel ?
Agent :",joyful,joyful,joyful,"REASONING: The situation is clearly positive: the speaker receives a highly desired gift, producing excitement and happiness. The unexpected element raises arousal, but the overall experience is pleasurable and empowering rather than vulnerable or submissive.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.35]
EMOTION: joyful",[0.8  0.6  0.35],0.9355746896961248,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I was so excited to see my kids when they came home!,surprised,"Customer :Aww. That's nice. Did you dosomething special?
Agent :",joyful,joyful,joyful,"REASONING: The speaker explicitly states feeling excited while anticipating seeing their kids, indicating high pleasure, high arousal, and positive engagement.
VAD_Estimate: [V: +0.80, A: +0.65, D: +0.40]
EMOTION: joyful",[0.8  0.65 0.4 ],0.9598437372822725,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
"I was walking back home today, and I had to go through the front yard. The summer time means lots of rain, and so the grass gets a little tall. While I was walking through it, I stepped on a snake! I screamed like a little baby and jogged away really fast.",surprised,"Customer :I was walking back home today, and I had to go through the front yard. The summer time means lots of rain, and so the grass gets a little tall. While I was walking through it, I stepped on a snake! I screamed like a little baby and jogged away really fast
Agent :",afraid,afraid,afraid,"REASONING: Stepping on a snake is a sudden environmental threat that triggers an immediate panic and escape response, not anger or disgust. The situation is highly unpleasant, very high arousal, and the person feels vulnerable and out of control.
VAD_Estimate: [V: -0.75, A: +0.70, D: -0.50]
EMOTION: afraid",[-0.75  0.7  -0.5 ],0.8368392916205596,False,False,Neutral_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.7102816342831906,0.7102816342831906
My girlfriend got me a toad today! I was so shocked and happy!,surprised,"Customer :My girlfriend got me a pet toad today!
Agent :",joyful,joyful,joyful,"REASONING: The event is positive and the speaker explicitly says “happy,” which signals joy; “shocked” adds high arousal but does not override the explicit happiness.
VAD_Estimate: [V: +0.75, A: +0.60, D: +0.35]
EMOTION: joyful",[0.75 0.6  0.35],0.8931965069345044,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I had my birthday party last week. And I got all the presents!,surprised,"Customer :what were some of your favorites?
Agent :",joyful,joyful,joyful,"REASONING: Positive event involving celebration and receiving gifts, indicating pleasure, excitement, and a sense of personal reward → high valence, high arousal, moderate dominance.
VAD_Estimate: [V: +0.80, A: +0.55, D: +0.40]
EMOTION: joyful",[0.8  0.55 0.4 ],0.9671090941563936,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
My friends put together a graduation party for me.,surprised,"Customer :My friends put together a graduation party for me and I had no idea!
Agent :",joyful,joyful,joyful,"REASONING: A thoughtful surprise celebration by friends is a positive, socially rewarding event that likely creates happiness and excitement, with a strong sense of being cared for and valued.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.40]
EMOTION: joyful",[0.8 0.6 0.4],0.9621850133939939,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I randomly bought a lotto ticket the other day and won $50!,surprised,"Customer :That is awesome.  I love gambling.  Was it a scratch off?  Pick 3?
Agent :",joyful,joyful,joyful,"REASONING: Winning money unexpectedly is clearly pleasant, moderately arousing, and gives a sense of good fortune/empowerment, making joy the dominant emotion.
VAD_Estimate: [V: +0.75, A: +0.55, D: +0.30]
EMOTION: joyful",[0.75 0.55 0.3 ],0.8728115489611717,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I was so excited to see my kids when they came home!,surprised,"Customer :They got to go with their grandparents for the weekend
Agent :",joyful,joyful,joyful,"REASONING: The speaker explicitly says they were “excited,” indicating strong positive anticipation and happiness upon seeing their kids, with high arousal and a positive sense of connection and control.
VAD_Estimate: [V: +0.80, A: +0.65, D: +0.40]
EMOTION: joyful",[0.8  0.65 0.4 ],0.9598437372822725,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
My parents threw me a surprise party today. I was so shocked and happy!,surprised,"Customer :They gave me a bunch of presents and doritos! I was so stunned!
Agent :",joyful,joyful,joyful,"REASONING: The event is positive and the speaker explicitly says “happy,” so the dominant emotion is joy despite the surprise element. Valence is strongly positive, arousal is high from the party and shock, and dominance is positive because it is an empowering, celebratory moment.
VAD_Estimate: [V: +0.80, A: +0.65, D: +0.30]
EMOTION: joyful",[0.8  0.65 0.3 ],0.9084602357836032,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I was thrown a surprise party for my 30th birthday.,surprised,"Customer :That's really sweet of them. Must've been a big party.
Agent :",joyful,joyful,joyful,"REASONING: A surprise party is an unexpected but clearly positive celebration in the speaker’s honor, producing high pleasure, elevated excitement, and a sense of being valued/empowered. The dominant emotion is happiness rather than mere startle.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.40]
EMOTION: joyful",[0.8 0.6 0.4],0.9621850133939939,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
Walked in my kitchen this morning and there was a huge spider in the sink. I freaked out.,surprised,"Customer :What did you do?
Agent :",afraid,afraid,afraid,"REASONING: The speaker reports “freaked out” upon encountering a huge spider, indicating sudden fear and high arousal with a sense of vulnerability. The valence is negative because the situation is unpleasant and threatening.
VAD_Estimate: [V: -0.65, A: +0.58, D: -0.45]
EMOTION: afraid",[-0.65  0.58 -0.45],0.7300684899377592,False,False,Neutral_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.7102816342831906,0.7102816342831906
My friends put together the best party for me.,surprised,"Customer :It was actually a graduation party from college.
Agent :",joyful,joyful,joyful,"REASONING: The event is highly positive and social, indicating strong pleasure, high excitement, and a sense of being cared for and empowered → joyful.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.40]
EMOTION: joyful",[0.8 0.6 0.4],0.9621850133939939,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I got invited on a last minute fishing trip today.,surprised,"Customer :That is nice. Do you like fishing?
Agent :",joyful,joyful,joyful,"REASONING: The invitation to a fishing trip is a positive, enjoyable opportunity that creates excitement and anticipation, with moderate arousal and a sense of enthusiastic control.
VAD_Estimate: [V: +0.70, A: +0.50, D: +0.30]
EMOTION: joyful",[0.7 0.5 0.3],0.8389278872465737,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I found a winning scratch off ticket on the side of the road!,surprised,"Customer :You won't believe this but I found a winning scratch off ticket on the side of the road!
Agent :",joyful,joyful,joyful,"REASONING: Finding a winning scratch-off ticket is a sudden, positive windfall, creating excitement and happiness with a sense of good fortune and empowerment.
VAD_Estimate: [V: +0.80, A: +0.70, D: +0.40]
EMOTION: joyful",[0.8 0.7 0.4],0.9601041610158766,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I got an extra nugget in my 6 piece chicken nuggets at Burger King tonight! Go me!,surprised,"Customer :Definitely! I was stoked! Totally made my day!
Agent :",joyful,joyful,joyful,"REASONING: Getting an extra nugget is a small, pleasant surprise that creates delight and a sense of personal win. The positive valence and energized, cheerful tone point to joy rather than neutral surprise.
VAD_Estimate: [V: +0.75, A: +0.50, D: +0.35]
EMOTION: joyful",[0.75 0.5  0.35],0.9065318527222307,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I took my personal training certification test a few days ago and thought I was going to score badly. My results came in the mail today and I scored a 98%!,surprised,"Customer :Thanks. I'm so stoked! I guess I shouldn't doubt myself; I did study pretty hard.
Agent :",joyful,joyful,joyful,"REASONING: The outcome is strongly positive and personally rewarding, creating high pleasure, excitement, and a sense of accomplishment and control.
VAD_Estimate: [V: +0.85, A: +0.65, D: +0.50]
EMOTION: joyful",[0.85 0.65 0.5 ],1.0582060290888538,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I can't believe I am finally going on a real date after 2 years,surprised,"Customer :Well thanks. I just wanna have some fun though
Agent :",joyful,joyful,surprised,"REASONING: The phrase “can’t believe” signals high-arousal disbelief, even though the event is clearly positive; the speaker emphasizes unexpectedness and amazement rather than an explicit joy label.
VAD_Estimate: [V: +0.40, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.4  0.7 -0.1],0.40224370722237535,False,True,Neutral_High_Moderate,Positive_High_Dominant,Neutral_High_Moderate,0.9187491496594705,0.0
I got a low mark on my math test. I had studied hard.,surprised,"Customer :As in a grade?
Agent :",sad,sad,sad,"REASONING: The situation is disappointing because effort did not lead to success, producing dejection and low energy rather than active anger or fear. This fits low valence, low arousal, and low dominance.
VAD_Estimate: [V: -0.60, A: -0.30, D: -0.35]
EMOTION: sad",[-0.6  -0.3  -0.35],1.1615937327654622,False,False,Neutral_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,1.149130105775669,1.149130105775669
I think I've got popcorn kernels to last me through retirement. I wonder how long they keep for.,surprised,"Customer :Yea, it is. Do you like popcorn?
Agent :",joyful,joyful,joyful,"REASONING: The tone is amused and lighthearted, with a mildly positive feeling about having a huge supply of popcorn. Arousal is low to moderate, and there is a relaxed sense of control, not intense excitement or vulnerability.
VAD_Estimate: [V: +0.55, A: +0.25, D: +0.25]
EMOTION: joyful",[0.55 0.25 0.25],0.7894935085230277,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
"Last Christmas, my wife got me a Switch.",surprised,"Customer :Every year, my wife continues to surprise me with something really cool. Last time, she bought me a switch!
Agent :",joyful,joyful,joyful,"REASONING: Receiving a thoughtful gift from a loved one is pleasant and exciting, with a sense of appreciation and positive connection → high pleasure, moderate-to-high arousal, and a moderately empowered/positive state.
VAD_Estimate: [V: +0.80, A: +0.55, D: +0.40]
EMOTION: joyful",[0.8  0.55 0.4 ],0.9671090941563936,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
Last week my friend I have not seen in a couple years surprised me at my doorstep. It was awesome seeing them again.,surprised,"Customer :Yea I was totally not expecting it. I was so happy to see them in person.
Agent :",joyful,joyful,surprised,"REASONING: The friend’s unexpected arrival creates high-arousal surprise, and the phrase “awesome” adds positive valence, but the dominant framing is the surprise of the visit rather than sustained joy.
VAD_Estimate: [V: +0.40, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.4  0.7 -0.1],0.40224370722237535,False,True,Neutral_High_Moderate,Positive_High_Dominant,Neutral_High_Moderate,0.9187491496594705,0.0
I can't believe I'm still single,surprised,"Customer :congrats! I'm gonna keep trying. I'm really sick of being single lol
Agent :",sad,sad,sad,"REASONING: The statement expresses disappointment and resignation about being single, with no clear target for blame or high-energy frustration. The “can’t believe” is rhetorical rather than genuine shock, so the dominant feeling is low-arousal sadness with a sense of helplessness.

VAD_Estimate: [V: -0.55, A: -0.30, D: -0.40]

EMOTION: sad",[-0.55 -0.3  -0.4 ],1.1473011810331235,False,False,Neutral_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,1.149130105775669,1.149130105775669
"I'm a powerlifter so I focus most of my time exercising lifting weights. A friend of mine just recently introduced me into marathon running and boy, I didn't expect to like it as much as I do.",surprised,"Customer :Of course it is. I'd say it'll benefit each other.
Agent :",joyful,joyful,surprised,"REASONING: The phrase ""didn't expect to like it"" signals a pleasant surprise at discovering an unexpected enjoyment. The valence is positive, arousal is moderately high from the excitement of the discovery, but the dominant reaction is the unanticipated nature of the liking rather than pure, sustained joy.
VAD_Estimate: [V: +0.45, A: +0.60, D: -0.10]
EMOTION: surprised",[ 0.45  0.6  -0.1 ],0.45639894828976113,False,True,Neutral_High_Moderate,Positive_High_Dominant,Neutral_High_Moderate,0.9187491496594705,0.0
I was checking my lottery ticket this morning and found out that I won $200. I'm going to buy myself some new video games!,surprised,"Customer :I was checking the paper this morning, and I found our that I won $200 on the lottery!
Agent :",joyful,joyful,joyful,"REASONING: Positive unexpected windfall with plans to spend on enjoyable items triggers excitement, pleasure, and a sense of personal empowerment.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.40]
EMOTION: joyful",[0.8 0.6 0.4],0.9621850133939939,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
"I won a $100 pizza hut gift card. It's a meager winning, but hey, pizza!",surprised,"Customer :I won a $100 pizza hut gift card. It's a meager winning, but hey, pizza!
Agent :",joyful,joyful,joyful,"REASONING: The situation is positive and pleasant — winning a gift card, even if modest, is treated with lighthearted enjoyment and appreciation. This produces positive valence, moderate arousal, and a mildly empowered/pleased sense of control.
VAD_Estimate: [V: +0.70, A: +0.35, D: +0.30]
EMOTION: joyful",[0.7  0.35 0.3 ],0.8816461875378354,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I was told i have a trip coming up. its to a place ive been wanting to go,surprised,"Customer :They are taking me to the keys in FL! Unexpected.
Agent :",joyful,joyful,joyful,"REASONING: The situation is clearly positive and describes anticipation of a desired trip, producing pleasure, excitement, and a sense of opportunity/control.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.40]
EMOTION: joyful",[0.8 0.6 0.4],0.9621850133939939,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I tried a new taco place in town and really liked it!,surprised,"Customer :I tried a new taco place in town yesterday and I really liked it!
Agent :",joyful,joyful,joyful,"REASONING: Positive experience with enjoyable food, moderate excitement and satisfaction, and a sense of personal choice/control → joyful.
VAD_Estimate: [V: +0.75, A: +0.45, D: +0.35]
EMOTION: joyful",[0.75 0.45 0.35],0.9172240729505522,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
"The first time I played the Nintendo Wii I thought i was going to kick my little brother's butt...he flipped the script when he started whupping me at boxing, soccer, and tennis...I was mad but I gave him props",surprised,"Customer :It was for a little bit.  But then we switched to Gamecube and I kicked his butt at Super Smash Bros
Agent :",angry,angry,angry,"REASONING: The speaker explicitly says “I was mad” after losing to his little brother, indicating irritation and frustration with high arousal and assertive annoyance. The explicit emotion word determines the label.
VAD_Estimate: [V: -0.51, A: +0.59, D: +0.25]
EMOTION: angry",[-0.51  0.59  0.25],0.6410148204214938,False,False,Neutral_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.6410148204214938,0.6410148204214938
when i seen an old friend at the store,surprised,"Customer :I ran into an old high school friend while at the store. It was a shock! 
Agent :",joyful,joyful,joyful,"REASONING: Seeing an old friend unexpectedly is a pleasant, socially rewarding event that brings warmth and excitement, with a sense of connection and control over the interaction.
VAD_Estimate: [V: +0.70, A: +0.50, D: +0.30]
EMOTION: joyful",[0.7 0.5 0.3],0.8389278872465737,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
My husband brought me a present for my birthday.  It was a iphone 8 and i love it,surprised,"Customer :An iPhone 8!  I sooo needed a new one, I've been using a 5 for years and it would barely hold a charge.  I really like the 8.
Agent :",joyful,joyful,joyful,"REASONING: The situation is positive and involves receiving a desired gift, with explicit affection (“love it”), indicating pleasure, excitement, and a sense of appreciation/empowerment.
VAD_Estimate: [V: +0.85, A: +0.60, D: +0.40]
EMOTION: joyful",[0.85 0.6  0.4 ],1.0041414243023739,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
The trash guys took only half of my trash and left a big tire too and they are supposed to take one tire per month!,surprised,"Customer :No idea! They have lazy issues and it drives me crazy as it's included in my taxes.
Agent :",angry,angry,angry,"REASONING: The speaker is frustrated and complaining about a specific service failure caused by the trash collectors, showing irritation and blame rather than helplessness or disgust. Negative valence, moderately high arousal, and assertive control point to anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.6452131430775415,False,False,Neutral_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.6410148204214938,0.6410148204214938
My mom got me a new dog. A big blue eyed husky.,surprised,"Customer :Oh.  What happened?
Agent :",joyful,joyful,joyful,"REASONING: Receiving a new dog is a positive, exciting event that brings happiness and warmth, with a sense of delight and empowerment rather than fear or sadness.
VAD_Estimate: [V: +0.80, A: +0.50, D: +0.35]
EMOTION: joyful",[0.8  0.5  0.35],0.948314293892062,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
They're buying everyone shakes today at work.,surprised,"Customer :Sonic.  The real question is are these thanks for being awesome shakes, or bad news shakes.
Agent :",joyful,joyful,joyful,"REASONING: The situation is clearly positive—receiving a free treat at work—which creates pleasant anticipation and happiness. There is moderate excitement and a mild sense of empowerment from the social positivity, aligning closely with joy.
VAD_Estimate: [V: +0.70, A: +0.45, D: +0.30]
EMOTION: joyful",[0.7  0.45 0.3 ],0.8504704580407246,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
It's expected that I will get a raise,surprised,"Customer :oh yea did you do a good job to get one?
Agent :",joyful,joyful,joyful,"REASONING: The situation describes a positive and anticipated outcome, with no explicit emotion word. It suggests pleasant but calm confidence rather than high excitement or surprise, so valence is positive, arousal is low-to-moderate, and dominance/control is moderate.
VAD_Estimate: [V: +0.55, A: +0.10, D: +0.40]
EMOTION: joyful",[0.55 0.1  0.4 ],0.953047742770529,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I was at my favorite restaurant and the owner gave me a complimentary meal because I eat there so often!,surprised,"Customer :Oh those are great and a lot of times they make everything fresh! What is your favorite meal there?
Agent :",joyful,joyful,joyful,"REASONING: Receiving a complimentary meal at a favorite restaurant is a positive, rewarding event that creates pleasure, pleasant excitement, and a sense of being appreciated/empowered. No explicit negative emotions or threat are present, so this aligns with joy rather than surprise.
VAD_Estimate: [V: +0.80, A: +0.50, D: +0.40]
EMOTION: joyful",[0.8 0.5 0.4],0.9745768312452334,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I came home to find that my sister got a dog for me.,surprised,"Customer :that was so nice of her i bet you was so happy you much be very special to her
Agent :",joyful,joyful,joyful,"REASONING: Coming home to discover your sister got you a dog is a positive, heartwarming surprise, eliciting happiness and excitement rather than fear or sadness. The event is pleasant, energizing, and gives a sense of joyful connection/empowerment.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.40]
EMOTION: joyful",[0.8 0.6 0.4],0.9621850133939939,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
"Got hit with a parking ticket the other day as the lady was writing it. I begged her to stop writing it in the middle of it... and wouldn't you know it, she did! So thankful.",surprised,"Customer :That is lucky!
Agent :",joyful,joyful,joyful,"REASONING: The speaker successfully persuaded the officer to stop writing the ticket, creating a positive, grateful relief. Valence is strongly positive, arousal is moderately elevated from the relief and excitement, and dominance is slightly positive because the speaker’s plea influenced the outcome.
VAD_Estimate: [V: +0.75, A: +0.45, D: +0.30]
EMOTION: joyful",[0.75 0.45 0.3 ],0.8920762299265685,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
My daughter came home to surprise me by staying for a week before school! It was wonderful!,surprised,"Customer :We went to the movies, I made her favorite meals, went hiking and got together with different friends a couple times. Its was perfect!
Agent :",joyful,joyful,joyful,"REASONING: The situation is highly positive and delightful, with the daughter's unexpected visit bringing happiness and warmth. Valence is strongly positive, arousal is moderately high from excitement, and dominance is positive from feeling uplifted and in control of the joyful moment.
VAD_Estimate: [V: +0.85, A: +0.60, D: +0.40]
EMOTION: joyful",[0.85 0.6  0.4 ],1.0041414243023739,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I haven't had a birthday party since I turned 18.  My husband planned a huge party for my 30th birthday.,surprised,"Customer :This is very true.  But my husband decided that he'd throw a party for my 30th.  It was pretty neat having a party at 30!
Agent :",joyful,joyful,joyful,"REASONING: A surprise birthday party is a highly positive and celebratory event, likely causing happiness and excitement rather than fear or sadness. Valence is strongly positive, arousal is elevated, and the person feels socially valued and in control.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.40]
EMOTION: joyful",[0.8 0.6 0.4],0.9621850133939939,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I went to a restaurant yesterday for dinner and it was pretty good.,surprised,"Customer :I went to a restaurant yesterday for dinner and it was pretty good.
Agent :",joyful,joyful,joyful,"REASONING: The experience is positive and pleasant, but described as “pretty good” rather than intensely exciting, so valence is moderately positive with low-to-moderate arousal and a mild sense of control.
VAD_Estimate: [V: +0.60, A: +0.15, D: +0.30]
EMOTION: joyful",[0.6  0.15 0.3 ],0.9029396436085858,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I made so much money at my second job this week! I think it was my best week ever!,surprised,"Customer :I made twice what I usually make at my second job this week!
Agent :",joyful,joyful,joyful,"REASONING: The situation describes a highly positive personal achievement with excitement and pride, indicating high pleasure, high arousal, and a strong sense of control.
VAD_Estimate: [V: +0.85, A: +0.70, D: +0.45]
EMOTION: joyful",[0.85 0.7  0.45],1.029465880930495,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
Got a check in the mail,surprised,"Customer :Yaya! what are you going to spend it on?
Agent :",joyful,joyful,joyful,"REASONING: Receiving a check in the mail is a positive, rewarding event that likely brings pleasure, moderate excitement, and a sense of financial empowerment. No explicit emotion word or negative context is present, so joyful is the best fit.
VAD_Estimate: [V: +0.70, A: +0.40, D: +0.30]
EMOTION: joyful",[0.7 0.4 0.3],0.8647543003651383,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
My parents threw me a surprise party today. I was so shocked and happy!,surprised,"Customer :My parents threw me a surprise party today!
Agent :",joyful,joyful,joyful,"REASONING: The event is clearly positive and the speaker explicitly says “happy,” signaling joy and celebration. The “shocked” adds surprise/arousal, but the dominant emotion is positive excitement and empowerment → joyful.
VAD_Estimate: [V: +0.78, A: +0.68, D: +0.38]
EMOTION: joyful",[0.78 0.68 0.38],0.9319871243745806,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
my brother is doing so well at his rehab. i'm so proud of him.,surprised,"Customer :he was able to stand for the first time today. i'm so happy
Agent :",joyful,joyful,joyful,"REASONING: The situation is clearly positive and uplifting; the speaker feels pride and happiness about their brother’s progress, which brings pleasant, energized, and empowered feelings.
VAD_Estimate: [V: +0.80, A: +0.50, D: +0.40]
EMOTION: joyful",[0.8 0.5 0.4],0.9745768312452334,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I found a big web in my bathroom window one day. I generally don't like spiders but I don't like to harm anything (unless its miquitos or fleas)..so I know have a bathroom spider. He weaves beautiful webs..but he does scare me when he comes out.,surprised,"Customer :Yikes. Did you ever find the spider?
Agent :",afraid,afraid,afraid,"REASONING: The speaker explicitly says the spider “scares me when he comes out,” indicating fear and vulnerability during those moments, despite coexisting with it and appreciating its webs. This maps to negative valence, high arousal, and low dominance.
VAD_Estimate: [V: -0.55, A: +0.55, D: -0.40]
EMOTION: afraid",[-0.55  0.55 -0.4 ],0.6243396511515187,False,False,Neutral_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.7102816342831906,0.7102816342831906
One Christmas i was really into the holiday season. I was a kid at the time and well i didn't expect my parents to buy me certain gifts. Ended up i got both Pokemon games and went crazy happy from the gift.,surprised,"Customer :I love Pokemon.
Agent :",joyful,joyful,joyful,"REASONING: The speaker explicitly says they went “crazy happy” from receiving both Pokemon games, indicating intense joy and excitement during the event. Positive valence, high arousal from the enthusiastic reaction, and a strong sense of delight/empowerment → joyful.
VAD_Estimate: [V: +0.85, A: +0.70, D: +0.40]
EMOTION: joyful",[0.85 0.7  0.4 ],1.0021476937058729,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
My girlfriend got tickets for a concert this weekend. Its my favorite band and I thought tickets were sold out. Im super pumped up.,surprised,"Customer :I got home from yesterday and my girlfriend got me concert tickets for this weekend. I thought it was sold out. I couldnt believe she did that.
Agent :",joyful,joyful,joyful,"REASONING: Positive, exciting surprise about obtaining sold-out tickets to a favorite band, with explicit enthusiasm and high energy, indicating strong pleasure and excited anticipation.
VAD_Estimate: [V: +0.85, A: +0.75, D: +0.40]
EMOTION: joyful",[0.85 0.75 0.4 ],1.0048880534666536,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
