Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct
I was supposed to mail off a check to pay a bill today and I forgot to put it in the mail when I left for work.,angry,"Customer :uhoh, I hope they dont have a late fee or anything attached to it
Agent :",afraid,afraid,angry,"REASONING: The person is frustrated/annoyed at their own forgetfulness, which is an active irritation rather than a passive or helpless reaction. This points to negative valence, moderately high arousal, and slight assertive control.
VAD_Estimate: [V: -0.50, A: +0.50, D: +0.10]
EMOTION: angry",[-0.5  0.5  0.1],0.17521415467935228,False,True
My father promised to buy me a car when I graduate from university. He never did.,angry,"Customer :My father promised to buy me a car when I graduate from university. He never did.
Agent :",sad,sad,angry,"REASONING: The father is a specific person who broke a clear promise, causing frustration and resentment rather than helplessness or grief. This is active irritation with blame directed at someone, fitting anger.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.25]
EMOTION: angry",[-0.55  0.55  0.25],0.056568542494923775,False,True
"Last, my car glass was broken,",angry,"Customer :What!? Did they steal anything?
Agent :",sad,sad,angry,"REASONING: The situation involves property damage, which is unpleasant and likely provoking irritation or frustration. There is no life-threatening danger, and the passive phrasing suggests annoyance with an external event rather than fear or helpless grief, aligning most closely with anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.041231056256176644,False,True
i was upset when i was told i couldnt go home on time,angry,"Customer :Where were you at? Why couldn't you go home? Sounds frustrating.
Agent :",sad,sad,angry,"REASONING: The explicit word “upset” signals a negative emotional reaction, and being told “couldn’t go home on time” points to frustration with an external restriction rather than grief or fear. This creates moderately negative valence, fairly high arousal, and a somewhat assertive/irritated stance → closest to anger.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
My flight was cancelled,angry,"Customer :Had a board meeting  to attend ,yet at the last hour, after delay ,it was cancelled 
Agent :",sad,sad,angry,"REASONING: The cancelled flight is a frustrating, goal-blocking event with no life-threatening ambiguity, prompting irritation and blame rather than helplessness or passive grief. This matches moderate negative valence, elevated arousal, and assertive control.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
Why won't I get made at you?,angry,"Customer :OK ,why would you in the first place?
Agent :",joyful,joyful,angry,"REASONING: The speaker uses an explicit emotion word (""mad""), indicating anger. This involves frustration and irritation directed at someone, with moderate-to-high arousal and assertive control.

VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.041231056256176644,False,True
I came home from vacation to find my home had been broken into. They stole my grandmothers broach.,angry,"Customer :I came home from vacation to find that my home had been broken into.
Agent :",sad,sad,angry,"REASONING: The discovery of a burglary and theft of a cherished heirloom is highly upsetting, with active frustration and blame directed at the thief rather than helplessness or immediate fear. This points to high negative valence, elevated arousal, and a somewhat assertive sense of grievance/violation.
VAD_Estimate: [V: -0.60, A: +0.55, D: +0.20]
EMOTION: angry",[-0.6   0.55  0.2 ],0.11045361017187255,False,True
I spilled coffe all over my keyboard.,angry,"Customer :Oh no! Was it damaged?
Agent :",sad,sad,angry,"REASONING: The event is an annoying, unexpected mishap causing irritation and frustration rather than sadness or fear; the speaker is actively bothered but not endangered, aligning with anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.06480740698407862,False,True
I was walking up out of the kitchen yesterday and I spilled my bowl of cereal all over myself.,angry,"Customer :I was walking out of the kitchen yesterday and I spilled my bowl of cereal all over myself.
Agent :",sad,sad,angry,"REASONING: The event is an annoying, minor mishap rather than a threat or loss. The speaker likely felt frustrated and irritated about the messy accident, with moderate physical/emotional activation and some sense of self-directed control or blame.  
VAD_Estimate: [V: -0.50, A: +0.45, D: +0.20]  
EMOTION: angry",[-0.5   0.45  0.2 ],0.14899664425751336,False,True
I broke my favorite vase.  I am so upset with myself.,angry,"Customer :Oh no! What had happened?
Agent :",sad,sad,angry,"REASONING: The speaker is upset and directs frustration at themselves for causing the break, indicating self-blame and irritation rather than helplessness or sadness. This is a negative, moderately high-arousal state with some assertive self-criticism, closest to anger.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.10]
EMOTION: angry",[-0.55  0.5   0.1 ],0.1794435844492636,False,True
My best friend had to leave town to help take care of her mother who was diagnosed with lung cancer.  Her husband agreed she needed to go and then filed for divorce,angry,"Customer :I feel sorry for your friend.
Agent :",sad,sad,angry,"REASONING: The situation involves a clear betrayal by a specific person—the husband agreed to her leaving, then filed for divorce—which triggers frustration, resentment, and blame rather than helpless fear or passive grief. Valence is strongly negative, arousal is elevated, and there is enough assertive displeasure to align with anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.06480740698407862,False,True
I lost my car keys at a bar last night.,angry,"Customer :Oh my god! Well please get ALL your locks changed. The car will be more difficult however hopefully they have no idea where you live so you should be ok.
Agent :",sad,sad,angry,"REASONING: Losing car keys is an unpleasant, frustrating inconvenience that triggers irritation and active problem-solving, not helpless fear or low-energy sadness. The negativity is moderate, arousal is moderately high, and the speaker retains some control in blaming the situation or themselves.
VAD_Estimate: [V: -0.50, A: +0.55, D: +0.20]
EMOTION: angry",[-0.5   0.55  0.2 ],0.06480740698407855,False,True
A friend of mine misunderstood I was saying,angry,"Customer :what did?
Agent :",sad,sad,angry,"REASONING: The friend’s misunderstanding is a specific interpersonal frustration caused by another person, leading to irritation and annoyance rather than helplessness or sadness. This involves negative valence, moderately high arousal, and a sense of assertive blame toward the friend.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.1104536101718726,False,True
A friend of mine misunderstood I was saying,angry,"Customer :I was trying to settle a score him and his girl friend, then I mentioned her qualities while trying to convince him
Agent :",sad,sad,angry,"REASONING: The speaker is describing an interpersonal frustration caused by a friend’s misunderstanding, which creates mild irritation and a sense of being annoyed rather than sad or afraid. This is a specific, avoidable social frustration with some assertive irritation → anger.
VAD_Estimate: [V: -0.50, A: +0.40, D: +0.10]
EMOTION: angry",[-0.5  0.4  0.1],0.2422808287917143,False,True
I am upset that my partner has put me through so much..and now going through more while he is away and trying to get treatment. In one sense I miss him..in the other..I am not sure I could ever be around him again.,angry,"Customer :I hope you guys get through it
Agent :",sad,sad,angry,"REASONING: The speaker explicitly says “upset” and blames their partner for ongoing pain, indicating frustration and resentment rather than helpless fear or passive sadness. The arousal is moderately high from irritation, and dominance is somewhat assertive because the speaker is considering setting a boundary.  
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]  
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
when my nieces play with my devices,angry,"Customer :every time i leave my room and see that my nieces have been on my devices like my phone or lab top it gets a little upset, as they change all my settings and close all my tabs
Agent :",afraid,afraid,angry,"REASONING: The speaker’s devices are being handled by their nieces, which implies potential misuse or damage and likely causes irritation or frustration directed at a specific source. Valence is negative, arousal is moderately high from annoyance, and dominance is somewhat assertive because the speaker can set boundaries.

VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
My boyfriend cheated on me while I was away visiting family.,angry,"Customer :Sorry to hear about that. Did you ask him to move out of the house?
Agent :",sad,sad,angry,"REASONING: This is a personal betrayal by a specific person, causing high negative arousal and irritation rather than helpless fear; the speaker likely feels frustrated and blames the boyfriend, which fits anger more than sadness.
VAD_Estimate: [V: -0.65, A: +0.55, D: +0.20]
EMOTION: angry",[-0.65  0.55  0.2 ],0.15394804318340652,False,True
i went out with a couple friends to a local bar and we were having a great time. then my friend said he was going to step out and do some drugs and i knew my friend for years and i told him no just stay and party with us but he declined and i started yelling at him and he punched me. i felt like he chose the drugs over our friendship,angry,"Customer :so a couple weeks ago i went out partying with some friends and while we were drinking my friend went out to do drugs to feel better but since i was his bestfriend i didnt like to see him throw his life away like that and mentioned that we were already drinking he didnt need to get higher but he refused so i started yelling to chill out and he shoved me to the ground. i felt he chose the drugs over friends
Agent :",sad,sad,angry,"REASONING: The negative event centers on a specific friend who rejected his plea and then punched him, while the speaker’s behavior (yelling) signals active frustration and confrontation rather than helplessness. This points to high arousal, negative valence, and assertive/dominant control, matching anger rather than fear or sadness.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.06480740698407862,False,True
that dang storm last week upset me,angry,"Customer :why did it upset you?
Agent :",sad,sad,angry,"REASONING: The speaker explicitly says the storm ""upset"" them and uses ""dang"" to blame the storm, indicating irritation and frustration rather than fear or sadness. This is moderately negative with active arousal and a somewhat assertive blaming stance.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
"i dont know why i keep going to mcdonalds anymore , they always get my stuff bad",angry,"Customer :everytime i go to mcdonalds they always get my orders wrong , leaving me angry its my fault for always going there 
Agent :",sad,sad,angry,"REASONING: The speaker is expressing frustration and irritation with McDonald’s, blaming the restaurant for repeatedly getting their order wrong. This is active complaining with a clear target, indicating high displeasure, moderate arousal, and some assertive blame rather than helplessness or sadness.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.1104536101718726,False,True
My husband gets cranky when he gets woken up and takes it out on me.,angry,"Customer :My husband takes it out on me when he gets woken up and it makes me so mad.
Agent :",sad,sad,angry,"REASONING: The speaker describes being mistreated by her husband, a clear interpersonal frustration with blame directed at him, producing irritation rather than helplessness or sadness. This is moderately high-arousal displeasure with assertive complaint, fitting anger.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
"My mom said I had to get rid of our family dog because she was allergic. I cried for a week it was unbearable, I resented her.",angry,"Customer :My dog's name was Cookie.
Agent :",sad,sad,angry,"REASONING: The speaker explicitly says “I resented her,” indicating anger and blame toward a specific person (their mom). The event is negative and emotionally intense, with a sense of being wronged, so valence is negative, arousal is moderately high, and dominance is slightly assertive rather than helpless.  
VAD_Estimate: [V: -0.52, A: +0.55, D: +0.22]  
EMOTION: angry",[-0.52  0.55  0.22],0.05099019513592779,False,True
I broke my coffee maker and now i can't make coffee,angry,"Customer :Anyplace near you where you can get a cup?
Agent :",sad,sad,angry,"REASONING: The speaker is frustrated and irritated by the self-caused inconvenience of losing their coffee routine, which is negative in valence and moderately high in arousal. This is active complaining rather than passive sadness, so the closest match is anger.
VAD_Estimate: [V: -0.52, A: +0.55, D: +0.25]
EMOTION: angry",[-0.52  0.55  0.25],0.04123105625617653,False,True
I was really upset when I found out that the Dallas Cowboys were going to let go of Dez Bryant. I think he's a really good wide receiver if only he wouldn't run his mouth.,angry,"Customer :I agree Emmett Smith is an awesome runningback.  Dez Bryant just ran his mouth too much and was too emotional.  It's a shame and he's still unemployed.  How upsetting.  Troy Aikman was a great quarterback and a great commentator.
Agent :",sad,sad,angry,"REASONING: The speaker explicitly says they were “really upset,” and the tone is one of active frustration and complaint about a specific decision, not helplessness or low-energy sadness. This fits high displeasure, moderate-high arousal, and some assertive control.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
My mother got scammed out of hundreds of dollars.  It was some internet phishing thing.  She had no recourse.,angry,"Customer :My mom got scammed out of hundreds of dollars.
Agent :",sad,sad,angry,"REASONING: The event is clearly negative and caused by a specific outside party (internet scammers), which triggers frustration and blame rather than helpless fear. The mention of “no recourse” adds irritation over injustice but does not shift the emotion into sadness or vulnerability.

VAD_Estimate: [V: -0.60, A: +0.60, D: +0.20]
EMOTION: angry",[-0.6  0.6  0.2],0.10344080432788597,False,True
I lost another wallet today. I just can't keep up with those things,angry,"Customer :I have lost every single one I have ever had.
Agent :",sad,sad,angry,"REASONING: The situation involves repeated frustration and self-directed irritation about losing a wallet, not life-threatening fear or passive grief. There is negative valence, moderately high arousal from annoyance, and a slight loss of control due to repeated carelessness.
VAD_Estimate: [V: -0.55, A: +0.50, D: -0.10]
EMOTION: angry",[-0.55  0.5  -0.1 ],0.36359317925395684,False,True
I stubbed my toe on the side of my bed this morning. It's still hurting.,angry,"Customer :I stubbed my toe on the side of my bed this morning, it's still hurting!
Agent :",sad,sad,angry,"REASONING: Stubbing a toe is a frustrating, physically painful event with a clear external cause (the bed), leading to irritation rather than fear or sadness. The negative experience has moderate-to-high arousal and a sense of annoyance/assertive reaction toward the object.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
I steam cleaned my antique rugs last night but because they are so old they have ta horrible smell. I wish I would have just left them dirty.,angry,"Customer :Maybe the dirt adds to the whole antique feel of them. 
Agent :",sad,sad,angry,"REASONING: The situation involves frustration and regret over a self-inflicted annoyance, with active irritation rather than sadness or fear. Negative valence, moderate arousal from irritation, and some sense of control/assertiveness in complaining fit anger.
VAD_Estimate: [V: -0.55, A: +0.45, D: +0.10]
EMOTION: angry",[-0.55  0.45  0.1 ],0.2090454496036687,False,True
my chief in my company scold me for the unnecessary reason.it makes me felt bad,angry,"Customer :last day ,in my office my chief scolded me very rustic way for the unnecessary reason.it was so irrirtating
Agent :",sad,sad,angry,"REASONING: The speaker was unfairly scolded by a specific person (their chief), which triggers irritation and resentment rather than helplessness or sadness. Negative valence, moderately high arousal, and a sense of assertive blame align with anger.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
My flight was cancelled,angry,"Customer :That is unfortunate. You must have really angry to have wasted your time.
Agent :",sad,sad,angry,"REASONING: The cancelled flight is a negative, frustrating disruption likely directed at the airline, producing irritation and active annoyance rather than helplessness or low-energy sadness. Valence is negative, arousal is moderately high, and there is some assertive frustration rather than vulnerability.

VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
My brother tried to fight me after class. I couldn't believe it.,angry,"Customer :He was mad he got a low mark on his test believe it or not.
Agent :",sad,sad,angry,"REASONING: The event is negative and highly arousing, as a sibling attempted a physical confrontation. The cause is a specific person (the brother), and the speaker’s disbelief reflects frustration and irritation rather than helplessness, fitting anger more than fear or sadness.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.06480740698407862,False,True
"My mom said I had to get rid of our family dog because she was allergic. I cried for a week it was unbearable, I resented her.",angry,"Customer :My mom said I had to get rid of our family dog because she was allergic. I cried for a week it was unbearable, I resented her.
Agent :",sad,sad,angry,"REASONING: The speaker expresses grief through crying, but explicitly says “I resented her,” which is an anger-related emotion directed at a specific person (her mom). Valence is negative, arousal is moderately high from distress and resentment, and dominance is slightly assertive due to blame rather than helplessness.
VAD_Estimate: [V: -0.62, A: +0.55, D: +0.20]
EMOTION: angry",[-0.62  0.55  0.2 ],0.12727922061357852,False,True
I was really upset when I found out that the Dallas Cowboys were going to let go of Dez Bryant. I think he's a really good wide receiver if only he wouldn't run his mouth.,angry,"Customer :So about 2 or 3 months ago I found out the Dallas Cowboys were letting Dez Bryant go and he's a free agent.  It's disappointing to me because I'm a Cowboys fan and I like him as part of the team.  Have you heard of Dez Bryant
Agent :",sad,sad,angry,"REASONING: The speaker expresses clear displeasure and frustration about a specific decision made by the Cowboys organization, with an irritated tone and active criticism rather than helpless sadness. This fits high negative valence, moderately high arousal, and some assertive control.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
I forgot my lunch at home two days in a row.,angry,"Customer :I mean I can go buy lunch again
Agent :",sad,sad,angry,"REASONING: Forgetting lunch twice is a frustrating, mildly irritating inconvenience with self-directed annoyance. The emotion is negative with moderate arousal and slight loss of control, but it is not passive or dejected enough for sadness.
VAD_Estimate: [V: -0.45, A: +0.40, D: -0.10]
EMOTION: angry",[-0.45  0.4  -0.1 ],0.4027406113120453,False,True
my rent increased,angry,"Customer :I know, it's awful! How much did your rent go up?
Agent :",sad,sad,angry,"REASONING: A rent increase is an unpleasant financial burden that typically triggers frustration and irritation at the situation or landlord, with moderately high arousal and an assertive sense of complaint rather than helplessness or passive sadness.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.06480740698407862,False,True
A friend of mine misunderstood I was saying,angry,"Customer :And that resulted to an agruement 
Agent :",sad,sad,angry,"REASONING: The situation is mildly negative and frustrating because a friend misunderstood the speaker, which typically triggers irritation and a desire to correct the misunderstanding rather than sadness or fear. This gives negative valence, moderate arousal, and a somewhat assertive control.
VAD_Estimate: [V: -0.50, A: +0.45, D: +0.20]
EMOTION: angry",[-0.5   0.45  0.2 ],0.14899664425751336,False,True
my rent increased,angry,"Customer :I am so upset with how my rent continues to increase! 
Agent :",sad,sad,angry,"REASONING: The rent increase is an unwanted, frustrating event that likely triggers irritation and active complaint rather than helplessness or fear. Valence is clearly negative, arousal is moderately high from frustration, and dominance is slightly assertive because the speaker is annoyed and blaming an external cause.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
Asked a relative to care for our pet while we were gone and the dog ended up missing.,angry,"Customer :That he got out and he was unable to find him.  Things are known to go missing when my brother in law is around.  We should have known better.
Agent :",sad,sad,angry,"REASONING: The situation involves a specific relative whose negligence likely caused the dog to go missing, triggering frustration and blame rather than helpless fear. Valence is negative, arousal is elevated due to irritation, and dominance is moderately high because the speaker can direct anger at the relative.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.041231056256176644,False,True
I thought I would get some good sleep tonigh. Nope. My toddlers are refusing to go to bed.,angry,"Customer :oh my gosh,  kids refuse to sleep, i feel like i kind of do that as an adult too though
Agent :",sad,sad,angry,"REASONING: The speaker is frustrated and irritated because their toddlers are preventing the expected rest, a specific cause for annoyance rather than a life-threatening fear. This involves negative valence, high arousal from agitation, and assertive frustration directed at the situation.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.06480740698407862,False,True
I came home from vacation to find my home had been broken into. They stole my grandmothers broach.,angry,"Customer :No they didn't. They stole my grandmother's broach. That is not replaceable.
Agent :",sad,sad,angry,"REASONING: The speaker discovers a violation and can blame specific perpetrators, driving frustration and indignation rather than fear or passive grief. Valence is strongly negative, arousal is elevated, and the speaker has some assertive focus on the wrong done to them.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.10]
EMOTION: angry",[-0.55  0.55  0.1 ],0.16031219541881397,False,True
my chief in my company scold me for the unnecessary reason.it makes me felt bad,angry,"Customer :my assistant took some files in a wrong table.that was a simple mistake and he scolded me for this.
Agent :",sad,sad,angry,"REASONING: The situation involves a specific person—the chief—unfairly scolding the speaker, which triggers irritation and frustration with a desire to blame the chief. This matches anger more than fear or sadness due to the clear interpersonal cause and active displeasure.  
VAD_Estimate: [V: -0.60, A: +0.55, D: +0.10]  
EMOTION: angry",[-0.6   0.55  0.1 ],0.17944358444926356,False,True
I spilled soda on my laptop.,angry,"Customer :Oh I can put a whole laptop in rice?
Agent :",sad,sad,angry,"REASONING: Spilling soda on a laptop is an unpleasant, sudden event that typically triggers frustration and irritation. The reaction is active annoyance rather than helplessness or sadness, so it aligns with anger.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
when my girlfriend cheated,angry,"Customer :yes a long time ago she did
Agent :",sad,sad,angry,"REASONING: Finding out a romantic partner cheated involves a specific person causing betrayal, prompting active frustration and blame rather than vague threat or passive grief. This maps to high displeasure, high arousal, and moderate assertive control.
VAD_Estimate: [V: -0.65, A: +0.60, D: +0.25]
EMOTION: angry",[-0.65  0.6   0.25],0.14035668847618202,False,True
i was upset when i saw a big dent in my car door,angry,"Customer :im gonna seek revenge for my door!
Agent :",sad,sad,angry,"REASONING: Discovering damage to one’s car is unpleasant and frustrating, producing irritation and active annoyance rather than helplessness or dejection. This maps to negative valence, moderately high arousal, and assertive control.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.25]
EMOTION: angry",[-0.55  0.55  0.25],0.056568542494923775,False,True
I'm working on being happier on a day to day basis.,joyful,"Customer :I'm trying to overcome some depressive episodes that I've been having.
Agent :",sad,sad,joyful,"REASONING: The speaker explicitly uses the emotion word “happier,” which anchors the label to the joy/happiness family. The forward-looking effort suggests positive valence, moderate activation, and a sense of personal agency/control.
VAD_Estimate: [V: +0.80, A: +0.50, D: +0.40]
EMOTION: joyful",[0.8 0.5 0.4],0.06708203932499375,False,True
I could ask for a better wife!,joyful,"Customer :My wife is my support, she is everything I need.
Agent :",angry,angry,joyful,"REASONING: The statement expresses deep appreciation and satisfaction with one’s spouse, indicating strong positive feelings, warmth, and gratitude. This reflects high pleasure, moderate-to-high arousal, and a confident sense of fulfillment rather than sadness, anger, or fear.
VAD_Estimate: [V: +0.80, A: +0.45, D: +0.40]
EMOTION: joyful",[0.8  0.45 0.4 ],0.0707106781186548,False,True
I'm working on being happier on a day to day basis.,joyful,"Customer :Yeah, but that's the trouble. I've talked too much about it.
Agent :",sad,sad,joyful,"REASONING: The speaker is actively trying to improve their emotional well-being, which reflects a positive outlook, moderate motivation, and a sense of agency/control rather than distress. The explicit emotion word “happier” anchors the emotion as positive, despite it being a goal rather than a current intense state.

VAD_Estimate: [V: +0.45, A: +0.35, D: +0.40]
EMOTION: joyful",[0.45 0.35 0.4 ],0.3398529093593286,False,True
I do not want my vacation to end. I would like to stay here forever,sad,"Customer :I am in Bali, I would like to stay here forever, I will shed some tears for sure.
Agent :",joyful,joyful,sad,"REASONING: The speaker is experiencing reluctance and longing because the vacation is ending, with a wistful desire to prolong the positive experience. This creates a mildly negative mood with low arousal and low sense of control over the ending, matching sadness rather than anger, fear, or joy.
VAD_Estimate: [V: -0.35, A: -0.30, D: -0.30]
EMOTION: sad",[-0.35 -0.3  -0.3 ],0.2831960451701259,False,True
Gotta admit it hurt a lot to find out that my ex had moved on so quickly.  But looking back it probably wasn't meant to be...and now I'm living my best life really,sad,"Customer :I'm the best I've ever been actually...fully self-employed, eating well, in the company of great friends...it's like life's starting to cut me some slack
Agent :",joyful,joyful,sad,"REASONING: The event itself—discovering the ex had moved on—was painful, not exhilarating; reflection and current happiness do not change the emotion felt at that moment. This is low-energy, negatively valenced, and relatively passive, fitting sadness rather than anger or fear.  
VAD_Estimate: [V: -0.55, A: -0.20, D: -0.40]  
EMOTION: sad",[-0.55 -0.2  -0.4 ],0.12727922061357855,False,True
I think my friend stole some money from me. I don't know what to do.,sad,"Customer :That sounds really nice.  Did you have fun?
Agent :",angry,angry,sad,"REASONING: The situation involves suspected betrayal by a friend, creating negative feelings of hurt and helplessness. There is low-to-moderate arousal and low dominance due to uncertainty about what to do, which aligns more with sad than angry.
VAD_Estimate: [V: -0.65, A: -0.25, D: -0.40]
EMOTION: sad",[-0.65 -0.25 -0.4 ],0.07549834435270751,False,True
I just preordered Black Ops 4. I can't play until October though,sad,"Customer :October? I thought most Call of Duty games come out in November?
Agent :",joyful,joyful,sad,"REASONING: The excitement of preordering is dampened by the long wait to play, creating disappointment and resignation rather than active anger or fear. This is a mildly unpleasant, low-energy, low-control feeling aligned with sadness.
VAD_Estimate: [V: -0.50, A: -0.25, D: -0.30]
EMOTION: sad",[-0.5  -0.25 -0.3 ],0.13490737563232044,False,True
I used to be miserable when no one would text me and I'd spend the weekend solo at my parents' house...now I've got to turn off my phone just to get away from it all,sad,"Customer :I used to be miserable when no one would hit me up and I'd spend the weekend solo at my parents' house...now I turn off my phone just to keep from getting distracted
Agent :",joyful,joyful,sad,"REASONING: The speaker explicitly recalls being “miserable” when isolated and alone, which signals dejection and loneliness rather than frustration or fear. This is negative in valence, low energy/passive, and low in control, matching sadness.

VAD_Estimate: [V: -0.65, A: -0.25, D: -0.35]

EMOTION: sad",[-0.65 -0.25 -0.35],0.034641016151377546,False,True
I do not want my vacation to end. I would like to stay here forever,sad,"Customer :I do not want my vacation to end.
Agent :",joyful,joyful,sad,"REASONING: The speaker’s focus is on the unpleasant prospect of the vacation ending, producing wistfulness and reluctance rather than joy or excitement. This is a low-arousal, slightly negative state with a sense of helplessness over the inevitable end.

VAD_Estimate: [V: -0.45, A: -0.30, D: -0.35]
EMOTION: sad",[-0.45 -0.3  -0.35],0.18357559750685817,False,True
I think my friend stole some money from me. I don't know what to do.,sad,"Customer :I had a few friends over for drinks the other night
Agent :",angry,angry,sad,"REASONING: The situation involves suspected betrayal and loss, producing negative valence. The speaker’s uncertainty and helplessness (“I don’t know what to do”) indicate low dominance and relatively low arousal, not the high-energy assertiveness of anger or high-arousal vulnerability of fear.

VAD_Estimate: [V: -0.60, A: -0.30, D: -0.40]

EMOTION: sad",[-0.6 -0.3 -0.4],0.0818535277187245,False,True
"It's been a long week already and it's only Tuesday! Trying to heal through trauma and dreaming of it, really is unpleasant!",sad,"Customer :It has been long
Agent :",afraid,afraid,sad,"REASONING: The speaker expresses exhaustion and distress from a long, draining week and the difficult, unpleasant process of healing from trauma. This reflects low energy, discouragement, and vulnerability rather than high-arousal anger or fear.
VAD_Estimate: [V: -0.65, A: -0.30, D: -0.35]
EMOTION: sad",[-0.65 -0.3  -0.35],0.041231056256176575,False,True
Gotta admit it hurt a lot to find out that my ex had moved on so quickly.  But looking back it probably wasn't meant to be...and now I'm living my best life really,sad,"Customer :At first it hurt a lot to find out that my ex had moved on so quickly. But looking back it probably wasn't meant to be...and now I'm living my best life
Agent :",joyful,joyful,sad,"REASONING: The phrase “it hurt a lot” explicitly describes emotional pain during the discovery that the ex moved on, and the later positive reflection does not change the feeling at that moment. This points to sadness: negative valence, low-to-moderate arousal, and a lowered sense of control.  
VAD_Estimate: [V: -0.65, A: -0.15, D: -0.35]  
EMOTION: sad",[-0.65 -0.15 -0.35],0.12328828005937956,False,True
Gotta admit it hurt a lot to find out that my ex had moved on so quickly.  But looking back it probably wasn't meant to be...and now I'm living my best life really,sad,"Customer :I am sorry it didn't work out. But happy to hear you are happy now.
Agent :",joyful,joyful,sad,"REASONING: The core event is discovering an ex moved on quickly, which caused emotional hurt and heartbreak; the later positive reflection is about the present and does not change the emotion felt at that time.  
VAD_Estimate: [V: -0.65, A: -0.25, D: -0.35]  
EMOTION: sad",[-0.65 -0.25 -0.35],0.034641016151377546,False,True
